Repo,CommitHash,TimeStamp,TimeZone,Author,AuthorEmail,Domain,MergeToMaster
ThunderWeasel,daecc5e3615ea09030bfe7f88a743475ce8f8be1,1532722198,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,73fb7267bf1cb2b8b1875415d26dcc6aa176f526,1532720548,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,c858bdaee6a79b950487c021abf55f95d2189c45,1532713985,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,480e60ddbde0483feb869ff4fa019cf9e64edbe3,1532713873,-0700,John Nash,nash@proofpoint.com,proofpoint.com,1
ThunderWeasel,4be646da8c79c7b9080cb8dbcff2ad875c747282,1532710810,-0700,John Nash,nash@proofpoint.com,proofpoint.com,1
ThunderWeasel,11fe215d5d6176a0b36a5a98e683ce3ca5e8c93b,1532699929,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,3857ab87957f59fa7c093b38dd5889b40f37f376,1532648094,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,6ef3ed7d58f25220ac74106d95df3c62ae621e29,1532637027,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,8288c0026a02cac515e4829cc665a912e873c5b0,1532629381,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,9b9792a51a60fc21b5827998471407908f2ed465,1532628849,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,81956f6366a2d14a86bedd92235d1fe1640f5160,1532628673,-0700,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,1
ThunderWeasel,dabd9a868d136fe50b37231e81c8466fa932a15f,1532628639,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,c80eda8060af56d24c7efbb87bed9fca4f258050,1532628118,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,8bf89af0f9195c85a1bbd8be8226ffab2eecef64,1532627862,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,0cadcadaf569266724fba2d9c7825d7de07f8c7f,1532621355,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,5ad9f736c757d7ac08e6dddbcbbd6cc8eaf3d367,1532620218,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,5db0c355bca874bb5182438d7fbd533d6216cc4e,1532618633,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,b8033b45fc1abb69610792d98101293460a04575,1532615157,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,b150a293d35fddf192b107fd923f9a2646a38c31,1532615108,-0700,John Nash,nash@proofpoint.com,proofpoint.com,1
ThunderWeasel,7f22bdc1357c8204efea076b7d7adbbdaf6bbf08,1532612963,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,44735c60d16adafdaccdb561f465c77e20134139,1532610487,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,d5d3d4836151ebcf5f55bef6257626e10cf54419,1532554446,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,a313bf0baae0a3d6f9f56025cf7c77fe9a5d15a2,1532538785,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,e28c6ef9571a866c1c04c4cc8eeaa063388e2082,1532537763,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,0f16107a1d7e4feec5a78bfeac83346a21b291d4,1532535838,-0700,John Nash,nash@proofpoint.com,proofpoint.com,1
ThunderWeasel,01417789d83b0ba8361faac9ddb03b1859a7d799,1532535815,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,e39dcebd471a986bccee80cd691c3ddf816cf2a7,1532450657,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,1056ec269e5600ba3f7eb346222c78f16f0d3cb5,1532450628,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,62c78f97ba9d735b8b0d0c4cf3d52733b560c061,1532450597,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,c0679f2201ef14ba95c3a54b732b3342edd7a5d7,1532450013,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,80831a1577631798561f77a36b21162abc2043b7,1532449962,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,40f8707ddffbfc2b61936839ca0857e21f01ec53,1532449776,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,95a4668f0d43d458a22446e306b3c89eefde5bfc,1532449721,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,1a8eda9644742cec9daf813307203f81ddb6ac3d,1532449681,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,ebbcc5e0c8a4e0a8d1b6511e421b056e2efc1c35,1532448581,-0700,René Descartes,descartes@proofpoint.com,proofpoint.com,1
ThunderWeasel,e2436b894dc304f794a7d2ec7fdeadc5e5ba3d34,1532448571,-0700,René Descartes,descartes@proofpoint.com,proofpoint.com,1
ThunderWeasel,e9fa2432c9678c29aa19631cdcfd1eee1b03ccb6,1532448549,-0700,René Descartes,descartes@proofpoint.com,proofpoint.com,1
ThunderWeasel,8768601fa20f71bdb7c50af61bfdcce1479509e9,1532448540,-0700,René Descartes,descartes@proofpoint.com,proofpoint.com,1
ThunderWeasel,f6599e78925c67cc1b602cbce95e2494bfb645fc,1532448527,-0700,René Descartes,descartes@proofpoint.com,proofpoint.com,1
ThunderWeasel,8cb769a60e6e1b1fab2bc86d1bd9949b73786cc2,1532447624,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,d982249ced0cd35797f94db223c2abda3859618f,1532446944,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,1d166d43917d3c27d5be11301d3032915a2e06f6,1532446148,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,5ee3e3cf8f5e0647eef0dc4435c46b5cfecd84c3,1532441279,-0700,René Descartes,descartes@proofpoint.com,proofpoint.com,1
ThunderWeasel,66db4ad04ed21b7866ed0c58368b5c15e88b4e8c,1532440778,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,6ef40d323d638a6ad735502d72b5c4bf6f339dc4,1532387334,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,84d17c851e31c2dbbf9a547615e5b31a1e4837f1,1532362222,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,c25dd4b669f35c35841f950af5301e18b1c7c585,1532361359,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,5495d2ab40759a4bcd3bbf58ef24ff3d2455172b,1532131355,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,2f4224410d495064b00379e347ccc9fdb9a84a99,1532124959,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,cbbea1e91da407b323959cc34a726457df0e0fd5,1532118593,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,fc55213a480b2d45079dcff84121f47ca1590c5c,1532117570,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,b72760e263951f9221c302a2c0d03fa536ec6176,1532117245,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,ea5aafc107119a442983caacac315fcd52d8527d,1532114941,-0700,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,1
ThunderWeasel,eaa7d6da03760db13fde6f99303af518af30598d,1532113887,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,160b6d7530cc280d722df6c30a657527ae89f03f,1532111981,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,8a118de25d5d730ed493a706b25678cd674f22d1,1532110874,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,56c22b7b7fbce72b2c4b27095c2847c9dc45e005,1532104233,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,bd2306b286653e0c4d35fb37336e6e707060cdf1,1532104143,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,1605c0bcf70ec58e4a50cfde65fac5a532c75deb,1532104056,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,9d8876888335bc3c158dd7568768017abed10b1e,1532102499,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,83090d2507febb3a3f73e39faa9377b4498e9dc1,1532099157,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,a286958562ac22328b530df7277034a4beae185e,1532098832,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,88b2aacb987410f977d2b115d58c0eb195ca0329,1532095360,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,de211f9d2b0944b0abe419184fc4ba13df460eaa,1532088087,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,feacae947e82ca72e47d13420d2c8a02fa7adb14,1532088055,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,1e274e181c7717c71e2b700c292ba524f50a57f1,1532087973,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,d96f21ef279b68e0a514448eeb3519890209a2e1,1532058740,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,9c27dbb0a0ca0b4e70b7e2cd903f01a05051861f,1532036841,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,9e11517ba91a69518e2d0aa41dcaae615f485516,1532035667,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,22546c79a4362070b0e6602f6ed8fe60489e76bb,1532035542,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,a550ea698cf7ed8d45879fa9bb9b5e7fd6b164ae,1532035455,-0700,John Nash,nash@proofpoint.com,proofpoint.com,1
ThunderWeasel,b9097bcc519ff681cf0cdd8ca920b26b185757cc,1532035434,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,2380a57f4e2257b2b7a6a5bdb654aeccc937d974,1532035057,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,c8718268692059d5fcf31e32f30dc206445f7076,1532034967,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,95311279bc90eb9d01d560e161cd64ccb6921969,1532034831,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,2152dd1d83bf5b84081f126105812ac21d016aa2,1532034752,-0700,John Nash,nash@proofpoint.com,proofpoint.com,1
ThunderWeasel,7f556f80f22647441c29221136d3edf456e68ba4,1532034656,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,3146e3498eef5c96983733211b321596f3b2344d,1532034634,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,11ed1c73fc473fe7a373ab0c1c699fe5132f18f0,1532034393,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,8615a4fbd0c485a483e758338f1f65e1aa2b38b3,1532033956,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,487d417e18900e16a43af64f01d51a9f1defa041,1532033908,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,61a7a97ca2341312b2bf45fd9a8f5549c6e8be01,1532033062,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,7d4f80c6d9c8c41680dce448ea52746a5f4dc573,1532032932,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,eb74d69656ad4c92ec016df30eb0f69983e90794,1532031430,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,b3acef091ea5c95254d7b9c37183a0f3a357fdcb,1532031114,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,626a913a6d6d8d24c5558a8b04518b07c3f0b4f0,1532024741,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,29fd6d22592897322279353145fe272bf1561e7b,1532024716,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,c24e5896152c5d642b98fb086ad06dbf8c4c0287,1532006324,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,34143fc7fd88a3baecaa10c7fcdbd31f5b3c3a7f,1532005623,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,0e5a288f59eb8eeb4db1b1ce9cf80d8f552a4874,1532005401,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,a7f914d7c540067d067228454601eb4697e25bb1,1531950378,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,a007816912b618530360708bf5f8585d0e1e2444,1531944278,-0700,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,1
ThunderWeasel,6249666e499087ca0b4ed547f1172766fd65f136,1531944032,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,2bf5d327f481c3f882136d0d038faffa07edffc9,1531943549,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,295cd245a7727200391b8603318cef13a34b3b5a,1531943189,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,74db5f222a0d4be83f4d468b491d7ec27a47192e,1531941274,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,d508894249c02aa4aa9ee523a0da763df1022929,1531936439,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,3acd8d7f73ae9c4184e7d841d26257e295a678ec,1531921484,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,f7c2ddbcef945ef089542c031d6f138e6cb5578c,1531921003,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,df1e3581bac3224a23c075b28e090df1e35fbbb6,1531863188,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,a14c2f2be60b618f3fb427c7c4012d4fe8501b05,1531863029,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,addd53d5e6babaeefa0c37bb35bf14c162709b78,1531858182,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,68653e963d9f3de316ce4935f5bb278d9937e26e,1531849739,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,71ea19d460d8b74a32a60fc88a52d6c17f469522,1531849219,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,050b7e7b468f5075d3f4d82a6e1a82c11e1a6d1b,1531846550,-0700,Leonhard Euler,euler@proofpoint.com,proofpoint.com,1
ThunderWeasel,d425cf2f3185e311400048cc089478cfbdce902a,1531846515,-0700,Leonhard Euler,euler@proofpoint.com,proofpoint.com,1
ThunderWeasel,c85e19a3ec58a3fdd5e4027d7ad96a243ad199c1,1531846015,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,39dc5e1b1f62492f3dd83a015e12cf1c7d83bcc3,1531845774,-0700,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,1
ThunderWeasel,24dd8f6360cc005a89f9375bb009a2b0608cd79e,1531845594,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,30a107d5f03dfb03e516a1ca12998b7fbf09cfc5,1531836808,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,50ae50c9dfaabc625dd385be6a77563abac0bb78,1531836616,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,e47e0182ad8ac4d718580fa9f182496350f92cea,1531776695,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,41abdcef1a67986d772d9b2a340edd3aecde9297,1531768672,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,7c49c1299c12c4fc667837e6017fdeb9c628292a,1531764622,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,ca291942b66d568efc583d34285f5d9ab1190752,1531763626,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,1d82f8b2ec2416e37719c118f038b5d25ae5d499,1531761748,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,a0ecc4d8815b04079d29c951c73d14c86891faf9,1531761287,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,ca7311c3495b531c84e9a161ee4dcae0318e66d6,1531761086,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,4a1416d6031e743484c1fabefc2ef5852e3b7593,1531760172,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,f55170ca06598cf5c381d31a015ed7055a041545,1531759778,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,aa73f4cac6869db1073a746f9795ee4e3bd6a2b7,1531759213,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,9461a74dab1bd107c56a185b6692c04d15756807,1531757559,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,af4a9d3d0ed3e689acd050a823a09a73698e2c74,1531757093,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,4759e26c0e8030b2ac6745f1943e9a315d2989e5,1531694565,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,8d0e7fea29033b52f30a5683f4eafe9caf8071f9,1531694523,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,49c5829e1daf9665e09d19c9410c96638fd61215,1531601283,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,62753ca63b0fb18699614a2c9163ea254fd0035d,1531600103,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,06efebc1a1da36be85df3fa2d923c976e214843f,1531600078,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,63fe74afb2aae080f3034e0543290cc06e69849e,1531509372,-0700,John von Neumann,neumann@proofpoint.com,proofpoint.com,1
ThunderWeasel,08812cccacbb28df28b47704f737f2685be81722,1531509304,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,6ba92f80d99de8b08c7e6c35edb00961834e4bd8,1531502205,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,c8b82b71a52138bc7b8758a13f11962505991b48,1531501138,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,15cfe0a7c5bf05397a640f5d8cef05a630a06ef9,1531501118,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,1330dad1247bf4b062868f74e4831d6985d082cc,1531493597,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,374cde0e0c9267d00be1207328801d786baaa217,1531487440,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,15cd14e01ef10893298ee2db5a5ea2fe21c153b7,1531487390,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,f34139be9402fabbe3659dfc196e7013cf8769bc,1531434083,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,ca880fd9e3f0d3922879a9eb622e4f23fbeaa820,1531434040,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,17c8d52793539bdaa3895547c825a19c34b18646,1531433485,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,b16e1bf4efd5810a75a51d389c5ba860c8c2423f,1531430510,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,02f3125657f8ffad4406bf6d2be4c5c58c7c4e2e,1531430227,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,76100636d6f401f33636f7d711c72c0c625e24b3,1531427019,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,f9fc7fc912580efc67fd34932b64c88fd23c1d1d,1531417167,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,a4792916125d1b852c580509dcaba00d6b228ff6,1531413305,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,b416092863cb07524be80b97d3b8618a25219bf3,1531412502,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,ed6b102e6e1459511ad2c2d8059cc6c10d9912d8,1531410944,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,5edcd3127b47c045a609b75d363638e642c43b44,1531410925,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,34fde3598cbde93bde56e755a6a20dc1af433b3a,1531403910,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,e5d2053a69decc183093b664e52ea7983c7133a1,1531403243,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,ee7a610ed39c3d73162c980e662aea8afc762c8f,1531403209,-0400,John Nash,nash@proofpoint.com,proofpoint.com,0
ThunderWeasel,b39e8a9518f3d9fafb0f8806fcb5c5615bf8abb9,1531364635,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,14c7520e8b68dd4eacc2eb663cc453a13a27f39e,1531357782,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,b74d070c7e2a8611e6d85279833e814c4db131a2,1531357733,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,1c2fc1be6430639887dee71622f5df6d310a11ca,1531356051,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,f98a4f224a6bc63fa26712af1be12a112c2cc836,1531350345,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,821093e4244039462cfc15c3838dbea6aa73de48,1531341883,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,f6cdf76c1033ae8a7a0ffa8becf9cc00c9b00959,1531341360,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,9d69e21ee95074756df3005a456031c5f97bb124,1531341306,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,cd1b632dc0a7c16544c3e3e0cfe9feaa1612d1ff,1531340096,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,181cbce5fd61b842474d656794a552911e2f28ed,1531334489,-0700,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,1
ThunderWeasel,0451b4f7fbceb1d1fa2f679c0b1974a3a518f288,1531333089,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,7767945ec292217d11437cb58c54fe85ac65175b,1531332561,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,a86a9b469b5f6ec60c0a4a388f12a0e796acbdf7,1531331955,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,0f016586457bdf9ee9a29eddb34d884a6891402b,1531331915,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,6b35e438e3c6d89b7a168c26aa110da1426501e2,1531331824,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,cb5c7fdbcfb5b6f748d0b49a776ad914e891309c,1531331673,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,079e1f42a24d75bccace8cc985152520d6eb887e,1531331138,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,a53ddf082ddaaaa230e5a4b8f8319ce1a26eba01,1531331038,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,7fdcef87a0ec3397b8bed2ffc6419f9556419190,1531330384,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,7e586949d7f802161dde94b51da1ebd2ce318a6b,1531329317,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,d123939ee32fbfcdc0d0beda298f3eb89611bbe3,1531329294,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,baddb876645d7ab6f4f083fe5a61497d0ed51d72,1531329079,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,cfb57fa6c5d5ec77d3eed1861ece16ca778a1bfe,1531328922,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,387285cb5d27793d54dd7a585dcba3df8e8b8535,1531328736,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,679520d2799a2bd5a98c85596784779b7b4e9b2d,1531328572,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,596cfcc7e5183f32ff4f0f80347ffdbaa2046b1b,1531328377,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,9af6c769c10463d84af0168a1cf8206251753acc,1531326473,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,da424aea5679bd591d1899c057a62b868d4b106a,1531326447,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,2c2d7eaecb7316033ca7edcb66c1a9e849f4be95,1531324291,-0700,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,1
ThunderWeasel,da7360b6f65a58a93dc390b2261d3a4ec3538d70,1531324153,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,1d758ebd159f06f558a6a8ce2e4d143e8499ceb3,1531323781,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,45b3c690fc228600c5d03637de88cc4a5cdfed4f,1531322441,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,4c16ae2de2743ad290f74e5adcdfb760485e0533,1531322393,-0700,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,1
ThunderWeasel,21634738978ce916f5e66f76fd615ecbe995fbbf,1531322346,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,0552e25f331b815b8ff71423ef68ccca50f1d72c,1531322233,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,6a1c1c96c1145d71c46f06551a28141d7791a797,1531320887,-0700,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,1
ThunderWeasel,74a74e98af43c9a998e2e86befb60e68fdd4419f,1531270818,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
